Sample Number (1000 samples per second),UNIX Timestamp (Milliseconds since 1970-01-01),temp (°C)
1146,1629407861328,90.5
1147,1629407861528,90.75
1148,1629407861729,90.75
1149,1629407861929,90.25
1150,1629407862130,90.75
1151,1629407862333,90.5
1152,1629407862531,90.0
1153,1629407862732,90.75
1154,1629407862933,91.0
1155,1629407863135,90.5
1156,1629407863334,90.75
1157,1629407863536,91.0
1158,1629407863737,90.5
1159,1629407863938,91.25
1160,1629407864137,91.25
1161,1629407864339,91.25
1162,1629407864540,90.75
1163,1629407864740,91.0
1164,1629407864941,90.75
1165,1629407865143,91.25
1166,1629407865343,91.0
1167,1629407865542,91.0
1168,1629407865745,90.75
1169,1629407865944,91.25
1170,1629407866146,91.75
1171,1629407866345,91.0
1172,1629407866546,91.25
1173,1629407866747,91.75
1174,1629407866949,91.25
1175,1629407867149,91.5
1176,1629407867350,91.75
1177,1629407867550,91.0
1178,1629407867751,91.5
1179,1629407867953,91.25
1180,1629407868151,91.5
1181,1629407868354,91.75
1182,1629407868554,91.75
1183,1629407868758,91.5
1184,1629407868958,91.75
1185,1629407869160,91.5
1186,1629407869361,91.5
1187,1629407869562,91.75
1188,1629407869761,92.0
1189,1629407869963,91.75
1190,1629407870163,92.0
1191,1629407870363,91.5
1192,1629407870566,92.25
1193,1629407870766,92.25
1194,1629407870967,92.25
1195,1629407871166,92.25
1196,1629407871369,92.0
1197,1629407871568,92.25
1198,1629407871769,92.25
1199,1629407871969,92.25
1200,1629407872171,92.5
1201,1629407872372,92.0
1202,1629407872573,92.25
1203,1629407872773,91.75
1204,1629407872974,92.0
1205,1629407873179,92.5
1206,1629407873374,92.5
1207,1629407873575,92.0
1208,1629407873775,92.75
1209,1629407873977,92.25
1210,1629407874178,92.5
1211,1629407874378,92.75
1212,1629407874580,92.5
1213,1629407874782,93.0
1214,1629407874980,93.0
1215,1629407875181,92.25
1216,1629407875382,92.5
1217,1629407875585,92.75
1218,1629407875783,92.5
1219,1629407875984,93.25
1220,1629407876186,93.0
1221,1629407876385,92.75
1222,1629407876587,93.0
1223,1629407876786,93.25
1224,1629407876988,92.75
1225,1629407877188,93.0
1226,1629407877389,93.0
1227,1629407877590,92.5
1228,1629407877792,93.25
1229,1629407877992,92.75
1230,1629407878192,93.25
1231,1629407878392,93.75
1232,1629407878594,92.5
1233,1629407878795,93.25
1234,1629407878994,93.5
1235,1629407879197,93.0
1236,1629407879397,93.75
1237,1629407879597,93.0
1238,1629407879799,93.0
1239,1629407879999,93.75
1240,1629407880199,93.75
1241,1629407880401,93.75
1242,1629407880601,94.0
1243,1629407880802,94.0
1244,1629407881006,93.75
1245,1629407881206,93.75
1246,1629407881407,93.5
1247,1629407881609,94.0
1248,1629407881810,94.0
1249,1629407882009,93.75
1250,1629407882210,94.25
1251,1629407882412,94.25
1252,1629407882613,94.25
1253,1629407882814,94.0
1254,1629407883013,94.25
1255,1629407883215,94.25
1256,1629407883414,94.0
1257,1629407883617,93.5
1258,1629407883816,94.0
1259,1629407884017,94.0
1260,1629407884218,94.5
1261,1629407884418,94.5
1262,1629407884621,94.5
1263,1629407884820,94.5
1264,1629407885020,94.0
1265,1629407885222,94.75
1266,1629407885422,94.5
1267,1629407885623,94.25
1268,1629407885825,94.5
1269,1629407886023,94.75
1270,1629407886226,94.75
1271,1629407886425,95.0
1272,1629407886626,94.75
1273,1629407886826,94.75
1274,1629407887029,94.75
1275,1629407887228,94.5
1276,1629407887429,94.75
1277,1629407887630,94.5
1278,1629407887832,95.0
1279,1629407888031,94.75
1280,1629407888233,95.0
1281,1629407888432,94.75
1282,1629407888633,95.25
1283,1629407888835,94.5
1284,1629407889035,94.5
1285,1629407889237,95.25
1286,1629407889436,95.0
1287,1629407889637,95.25
1288,1629407889837,95.0
1289,1629407890040,95.25
1290,1629407890240,95.25
1291,1629407890440,95.25
1292,1629407890640,94.75
1293,1629407890843,95.25
1294,1629407891043,95.0
1295,1629407891243,95.0
1296,1629407891444,95.0
1297,1629407891645,95.0
1298,1629407891846,95.75
1299,1629407892046,95.0
1300,1629407892246,95.25
1301,1629407892447,95.0
1302,1629407892649,95.25
1303,1629407892849,95.25
1304,1629407893053,95.75
1305,1629407893254,95.5
1306,1629407893455,95.0
1307,1629407893655,95.5
1308,1629407893856,95.0
1309,1629407894058,95.5
1310,1629407894259,95.25
1311,1629407894458,95.75
1312,1629407894659,95.75
1313,1629407894860,95.75
1314,1629407895061,95.5
1315,1629407895262,95.5
1316,1629407895463,95.75
1317,1629407895663,95.75
1318,1629407895865,95.5
1319,1629407896064,95.75
1320,1629407896264,96.25
1321,1629407896466,95.5
1322,1629407896666,95.5
1323,1629407896868,95.5
1324,1629407897067,96.0
1325,1629407897268,95.75
1326,1629407897470,95.5
1327,1629407897671,96.25
1328,1629407897870,96.25
1329,1629407898071,96.0
1330,1629407898272,95.75
1331,1629407898474,96.0
1332,1629407898674,96.0
1333,1629407898873,96.5
1334,1629407899076,96.0
1335,1629407899275,95.75
1336,1629407899477,96.25
1337,1629407899677,96.25
1338,1629407899879,96.5
1339,1629407900079,96.25
1340,1629407900280,96.5
1341,1629407900479,96.25
1342,1629407900681,96.5
1343,1629407900881,96.25
1344,1629407901083,96.0
1345,1629407901283,96.5
1346,1629407901484,96.75
1347,1629407901685,97.0
1348,1629407901884,96.25
1349,1629407902087,96.5
1350,1629407902287,96.5
1351,1629407902487,96.5
1352,1629407902687,97.0
1353,1629407902889,96.75
1354,1629407903089,96.75
1355,1629407903291,97.25
1356,1629407903491,97.0
1357,1629407903692,97.0
1358,1629407903893,97.0
1359,1629407904094,97.0
1360,1629407904294,97.0
1361,1629407904495,97.0
1362,1629407904696,97.5
1363,1629407904896,97.25
1364,1629407905097,96.5
1365,1629407905301,97.25
1366,1629407905502,97.0
1367,1629407905702,97.5
1368,1629407905904,97.0
1369,1629407906104,97.0
1370,1629407906305,97.5
1371,1629407906506,97.75
1372,1629407906707,97.25
1373,1629407906908,97.75
1374,1629407907107,97.5
1375,1629407907308,97.5
1376,1629407907509,97.25
1377,1629407907711,97.5
1378,1629407907910,97.0
1379,1629407908112,97.5
1380,1629407908312,97.75
1381,1629407908513,97.25
1382,1629407908714,97.5
1383,1629407908915,97.5
1384,1629407909115,97.75
1385,1629407909317,98.0
1386,1629407909517,98.0
1387,1629407909717,97.25
1388,1629407909918,98.0
1389,1629407910119,97.25
1390,1629407910320,98.0
1391,1629407910519,98.0
1392,1629407910721,97.75
1393,1629407910922,97.75
1394,1629407911122,97.75
1395,1629407911324,97.75
1396,1629407911525,98.25
1397,1629407911724,98.0
1398,1629407911925,98.25
1399,1629407912126,98.25
1400,1629407912326,97.75
1401,1629407912528,98.5
1402,1629407912728,98.5
1403,1629407912929,98.0
1404,1629407913130,97.5
1405,1629407913331,98.25
1406,1629407913531,98.5
1407,1629407913734,98.5
1408,1629407913933,98.25
1409,1629407914134,98.5
1410,1629407914333,97.75
1411,1629407914535,98.0
1412,1629407914735,98.0
1413,1629407914936,98.5
1414,1629407915137,98.0
1415,1629407915337,98.5
1416,1629407915539,98.75
1417,1629407915738,98.5
1418,1629407915939,98.25
1419,1629407916141,98.75
1420,1629407916342,98.25
1421,1629407916542,98.5
1422,1629407916742,98.75
1423,1629407916942,98.5
1424,1629407917144,98.25
1425,1629407917344,98.25
1426,1629407917550,98.25
1427,1629407917750,98.5
1428,1629407917951,98.75
1429,1629407918153,98.75
1430,1629407918352,98.75
1431,1629407918553,98.25
1432,1629407918754,98.75
1433,1629407918955,99.0
1434,1629407919154,99.0
1435,1629407919357,98.75
1436,1629407919556,98.25
1437,1629407919758,99.0
1438,1629407919958,98.75
1439,1629407920160,99.0
1440,1629407920360,99.0
1441,1629407920562,98.5
1442,1629407920761,98.75
1443,1629407920963,99.0
1444,1629407921162,98.75
1445,1629407921363,98.5
1446,1629407921563,98.5
1447,1629407921764,99.0
1448,1629407921965,99.25
1449,1629407922165,99.0
1450,1629407922366,99.0
1451,1629407922567,98.5
1452,1629407922768,98.75
1453,1629407922968,99.25
1454,1629407923170,99.25
1455,1629407923370,99.0
1456,1629407923571,99.25
1457,1629407923771,98.75
1458,1629407923973,99.5
1459,1629407924173,98.75
1460,1629407924373,99.75
1461,1629407924575,98.75
1462,1629407924776,99.0
1463,1629407924976,99.25
1464,1629407925176,99.5
1465,1629407925377,99.0
1466,1629407925579,99.25
1467,1629407925780,99.5
1468,1629407925981,99.25
1469,1629407926181,99.25
1470,1629407926383,98.5
1471,1629407926582,99.0
1472,1629407926782,99.5
1473,1629407926983,99.75
1474,1629407927185,99.0
1475,1629407927385,99.25
1476,1629407927585,99.25
1477,1629407927785,99.5
1478,1629407927988,99.5
1479,1629407928187,100.0
1480,1629407928389,99.5
1481,1629407928589,99.75
1482,1629407928791,100.0
1483,1629407928991,99.5
1484,1629407929191,99.75
1485,1629407929392,100.25
1486,1629407929598,99.75
1487,1629407929797,99.5
1488,1629407929998,100.25
1489,1629407930198,100.0
1490,1629407930399,99.75
1491,1629407930600,100.25
1492,1629407930800,99.75
1493,1629407931001,100.0
1494,1629407931203,99.75
1495,1629407931403,100.0
1496,1629407931603,99.75
1497,1629407931806,100.25
1498,1629407932006,100.25
1499,1629407932207,100.0
1500,1629407932407,100.25
1501,1629407932607,100.5
1502,1629407932809,100.25
1503,1629407933008,100.25
1504,1629407933209,100.0
1505,1629407933411,100.5
1506,1629407933612,100.0
1507,1629407933811,100.75
1508,1629407934013,100.5
1509,1629407934214,100.5
1510,1629407934414,100.75
1511,1629407934615,100.5
1512,1629407934816,100.5
1513,1629407935016,100.75
1514,1629407935217,99.75
1515,1629407935418,101.0
1516,1629407935617,101.0
1517,1629407935819,101.0
1518,1629407936020,100.0
1519,1629407936220,100.25
1520,1629407936420,100.25
1521,1629407936624,100.75
1522,1629407936822,100.25
1523,1629407937023,101.0
1524,1629407937224,100.75
1525,1629407937425,100.75
1526,1629407937626,101.0
1527,1629407937826,101.25
1528,1629407938027,101.0
1529,1629407938229,101.0
1530,1629407938428,101.25
1531,1629407938629,100.75
1532,1629407938829,100.75
1533,1629407939030,100.75
1534,1629407939231,100.75
1535,1629407939432,100.25
1536,1629407939634,100.75
1537,1629407939834,100.75
1538,1629407940034,101.25
1539,1629407940234,101.0
1540,1629407940436,101.5
1541,1629407940636,101.0
1542,1629407940837,100.5
1543,1629407941038,101.0
1544,1629407941239,101.25
1545,1629407941440,100.75
1546,1629407941639,101.5
1547,1629407941841,101.5
1548,1629407942044,101.25
1549,1629407942246,101.5
1550,1629407942446,101.5
1551,1629407942648,101.5
1552,1629407942850,101.5
1553,1629407943050,101.5
1554,1629407943250,101.75
1555,1629407943451,101.25
1556,1629407943652,102.0
1557,1629407943853,101.25
1558,1629407944053,102.0
1559,1629407944253,101.75
1560,1629407944456,102.0
1561,1629407944654,102.0
1562,1629407944856,102.0
1563,1629407945056,101.25
1564,1629407945257,101.25
1565,1629407945458,101.75
1566,1629407945658,101.75
1567,1629407945859,102.0
1568,1629407946060,102.0
1569,1629407946260,102.25
1570,1629407946461,102.0
1571,1629407946662,102.0
1572,1629407946862,102.25
1573,1629407947065,102.25
1574,1629407947263,102.25
1575,1629407947465,102.25
1576,1629407947666,102.5
1577,1629407947867,101.75
1578,1629407948067,102.25
1579,1629407948268,102.5
1580,1629407948470,102.25
1581,1629407948669,102.0
1582,1629407948869,102.5
1583,1629407949071,101.75
1584,1629407949272,102.5
1585,1629407949473,102.5
1586,1629407949672,102.25
1587,1629407949873,101.75
1588,1629407950074,102.0
1589,1629407950274,101.75
1590,1629407950476,102.25
1591,1629407950676,102.5
1592,1629407950877,102.25
1593,1629407951078,102.5
1594,1629407951278,102.5
1595,1629407951480,102.75
1596,1629407951681,103.0
1597,1629407951881,102.5
1598,1629407952081,102.25
1599,1629407952282,102.75
1600,1629407952483,102.0
1601,1629407952684,102.5
1602,1629407952883,102.75
1603,1629407953086,102.75
1604,1629407953285,102.25
1605,1629407953487,102.75
1606,1629407953688,102.75
1607,1629407953888,102.5
1608,1629407954092,102.75
1609,1629407954293,102.75
1610,1629407954493,102.5
1611,1629407954695,103.0
1612,1629407954896,102.0
1613,1629407955096,102.75
1614,1629407955297,102.25
1615,1629407955498,102.75
1616,1629407955698,103.0
1617,1629407955898,103.0
1618,1629407956100,103.0
1619,1629407956300,103.0
1620,1629407956502,103.0
1621,1629407956701,102.75
1622,1629407956903,103.0
1623,1629407957104,103.0
1624,1629407957305,103.0
1625,1629407957504,103.0
1626,1629407957706,103.0
1627,1629407957906,102.75
1628,1629407958106,103.25
1629,1629407958307,102.75
1630,1629407958509,103.25
1631,1629407958710,103.0
1632,1629407958910,103.25
1633,1629407959110,103.25
1634,1629407959312,103.25
1635,1629407959513,103.25
1636,1629407959712,103.5
1637,1629407959913,102.25
1638,1629407960115,103.25
1639,1629407960315,103.25
1640,1629407960515,103.25
1641,1629407960717,103.0
1642,1629407960917,103.0
1643,1629407961117,102.75
1644,1629407961319,103.25
1645,1629407961518,103.0
1646,1629407961720,102.75
1647,1629407961921,103.25
1648,1629407962121,103.25
1649,1629407962322,103.25
1650,1629407962523,103.5
1651,1629407962724,103.25
1652,1629407962924,103.5
1653,1629407963124,103.5
1654,1629407963327,103.25
1655,1629407963526,103.75
1656,1629407963727,103.75
1657,1629407963927,103.25
1658,1629407964128,103.0
1659,1629407964330,103.75
1660,1629407964529,103.5
1661,1629407964731,103.25
1662,1629407964932,103.5
1663,1629407965132,103.5
1664,1629407965333,103.25
1665,1629407965533,103.5
1666,1629407965734,103.5
1667,1629407965939,104.0
1668,1629407966140,103.25
1669,1629407966340,103.75
1670,1629407966543,104.0
1671,1629407966741,103.25
1672,1629407966943,104.0
1673,1629407967143,103.75
1674,1629407967345,104.0
1675,1629407967545,104.0
1676,1629407967745,104.0
1677,1629407967946,104.0
1678,1629407968148,103.75
1679,1629407968348,104.0
1680,1629407968549,103.75
1681,1629407968751,104.0
1682,1629407968950,103.5
1683,1629407969150,104.0
1684,1629407969351,104.0
1685,1629407969553,104.25
1686,1629407969753,103.5
1687,1629407969955,103.75
1688,1629407970153,104.0
1689,1629407970355,103.5
1690,1629407970556,104.25
1691,1629407970757,103.75
1692,1629407970956,104.25
1693,1629407971158,103.75
1694,1629407971359,103.5
1695,1629407971560,104.0
1696,1629407971760,104.25
1697,1629407971960,104.0
1698,1629407972162,104.5
1699,1629407972362,104.25
1700,1629407972564,104.0
1701,1629407972763,104.25
1702,1629407972964,104.0
1703,1629407973164,104.5
1704,1629407973367,104.5
1705,1629407973567,104.75
1706,1629407973767,104.5
1707,1629407973968,104.25
1708,1629407974170,104.25
1709,1629407974369,103.75
1710,1629407974570,104.5
1711,1629407974770,104.25
1712,1629407974973,104.0
1713,1629407975172,104.0
1714,1629407975372,104.25
1715,1629407975574,103.75
1716,1629407975775,104.5
1717,1629407975976,103.75
1718,1629407976176,104.25
1719,1629407976378,104.5
1720,1629407976577,104.75
1721,1629407976779,104.25
1722,1629407976978,103.75
1723,1629407977179,104.75
1724,1629407977380,105.0
1725,1629407977580,104.5
1726,1629407977781,104.5
1727,1629407977981,104.75
1728,1629407978188,104.5
1729,1629407978389,104.5
1730,1629407978588,104.5
1731,1629407978789,104.75
1732,1629407978991,104.5
1733,1629407979190,104.75
1734,1629407979392,104.25
1735,1629407979593,105.0
1736,1629407979794,104.5
1737,1629407979994,105.0
1738,1629407980195,105.0
1739,1629407980396,104.5
1740,1629407980595,105.0
1741,1629407980796,105.25
1742,1629407980997,105.0
1743,1629407981199,105.25
1744,1629407981398,105.0
1745,1629407981599,105.0
1746,1629407981799,105.0
1747,1629407982001,104.75
1748,1629407982203,105.25
1749,1629407982403,105.0
1750,1629407982603,104.0
1751,1629407982803,104.75
1752,1629407983006,105.0
1753,1629407983205,104.75
1754,1629407983407,105.0
1755,1629407983607,104.75
1756,1629407983808,104.75
1757,1629407984008,105.25
1758,1629407984209,105.0
1759,1629407984411,104.75
1760,1629407984610,105.25
1761,1629407984811,105.0
1762,1629407985011,105.25
1763,1629407985212,105.25
1764,1629407985412,105.0
1765,1629407985613,104.25
1766,1629407985814,105.25
1767,1629407986015,105.25
1768,1629407986216,105.0
1769,1629407986416,104.75
1770,1629407986617,104.75
1771,1629407986818,105.25
1772,1629407987018,104.75
1773,1629407987220,105.0
1774,1629407987420,105.25
1775,1629407987621,105.25
1776,1629407987821,105.0
1777,1629407988022,105.25
1778,1629407988223,105.0
1779,1629407988424,105.25
1780,1629407988624,105.0
1781,1629407988825,105.25
1782,1629407989026,105.5
1783,1629407989227,105.0
1784,1629407989427,105.5
1785,1629407989628,105.5
1786,1629407989828,105.25
1787,1629407990030,105.5
1788,1629407990230,105.75
1789,1629407990434,105.5
1790,1629407990636,105.75
1791,1629407990837,105.75
1792,1629407991038,105.5
1793,1629407991237,105.75
1794,1629407991438,106.0
1795,1629407991639,105.5
1796,1629407991839,105.5
1797,1629407992041,106.0
1798,1629407992241,105.75
1799,1629407992442,106.0
1800,1629407992643,105.25
1801,1629407992844,105.75
1802,1629407993046,105.5
1803,1629407993246,105.75
1804,1629407993445,105.75
1805,1629407993647,106.0
1806,1629407993849,105.75
1807,1629407994049,105.75
1808,1629407994249,106.0
1809,1629407994449,106.0
1810,1629407994651,106.0
1811,1629407994850,106.25
1812,1629407995051,106.0
1813,1629407995252,105.75
1814,1629407995453,105.75
1815,1629407995654,106.0
1816,1629407995855,106.0
1817,1629407996056,106.25
1818,1629407996256,105.75
1819,1629407996457,106.0
1820,1629407996657,106.0
1821,1629407996859,106.75
1822,1629407997059,106.0
1823,1629407997259,106.5
1824,1629407997459,106.0
1825,1629407997662,106.5
1826,1629407997861,106.5
1827,1629407998062,106.75
1828,1629407998262,106.25
1829,1629407998464,106.5
1830,1629407998666,106.25
1831,1629407998866,106.5
1832,1629407999065,106.5
1833,1629407999269,106.75
1834,1629407999467,106.5
1835,1629407999669,106.25
1836,1629407999869,106.25
1837,1629408000070,106.75
1838,1629408000271,106.75
1839,1629408000470,106.25
1840,1629408000672,106.5
1841,1629408000874,107.0
1842,1629408001074,106.5
1843,1629408001273,106.75
1844,1629408001476,106.5
1845,1629408001675,106.75
1846,1629408001878,106.5
1847,1629408002077,107.0
1848,1629408002277,106.75
1849,1629408002478,106.5
1850,1629408002680,106.5
1851,1629408002879,107.5
1852,1629408003081,106.75
1853,1629408003286,107.0
1854,1629408003486,107.0
1855,1629408003687,107.25
1856,1629408003887,107.0
1857,1629408004088,107.25
1858,1629408004289,106.75
1859,1629408004490,107.0
1860,1629408004691,107.25
1861,1629408004892,107.25
1862,1629408005092,107.25
