Sample Number (1000 samples per second),UNIX Timestamp (Milliseconds since 1970-01-01),temp (°C)
2920,1629406394439,282.5
2921,1629406394642,282.5
2922,1629406394841,282.75
2923,1629406395042,282.5
2924,1629406395242,282.5
2925,1629406395444,282.5
2926,1629406395646,282.5
2927,1629406395846,282.75
2928,1629406396045,282.75
2929,1629406396246,282.75
2930,1629406396449,282.25
2931,1629406396648,282.75
2932,1629406396848,282.5
2933,1629406397050,282.75
2934,1629406397251,282.5
2935,1629406397450,282.5
2936,1629406397653,282.5
2937,1629406397857,282.5
2938,1629406398058,282.25
2939,1629406398257,282.25
2940,1629406398459,282.5
2941,1629406398660,282.75
2942,1629406398861,282.5
2943,1629406399060,282.75
2944,1629406399262,282.75
2945,1629406399462,282.25
2946,1629406399664,282.5
2947,1629406399864,282.5
2948,1629406400064,282.75
2949,1629406400265,282.5
2950,1629406400466,282.5
2951,1629406400667,282.5
2952,1629406400867,282.5
2953,1629406401068,282.5
2954,1629406401269,282.5
2955,1629406401470,282.75
2956,1629406401671,282.5
2957,1629406401872,282.25
2958,1629406402072,282.5
2959,1629406402271,282.0
2960,1629406402473,282.5
2961,1629406402674,282.25
2962,1629406402874,282.25
2963,1629406403074,282.25
2964,1629406403276,282.75
2965,1629406403476,282.5
2966,1629406403678,282.5
2967,1629406403877,282.75
2968,1629406404081,283.0
2969,1629406404281,282.5
2970,1629406404481,282.5
2971,1629406404682,283.0
2972,1629406404883,282.5
2973,1629406405083,282.5
2974,1629406405283,283.0
2975,1629406405483,282.5
2976,1629406405685,283.0
2977,1629406405885,282.25
2978,1629406406085,282.75
2979,1629406406286,282.5
2980,1629406406488,282.5
2981,1629406406689,283.0
2982,1629406406888,283.0
2983,1629406407091,282.25
2984,1629406407291,282.5
2985,1629406407492,282.25
2986,1629406407691,282.75
2987,1629406407893,282.75
2988,1629406408093,282.25
2989,1629406408294,283.25
2990,1629406408495,283.0
2991,1629406408694,282.5
2992,1629406408898,283.0
2993,1629406409096,282.75
2994,1629406409298,283.0
2995,1629406409497,283.25
2996,1629406409699,283.0
2997,1629406409899,283.0
2998,1629406410101,283.0
2999,1629406410305,282.75
3000,1629406410507,282.75
3001,1629406410707,282.75
3002,1629406410906,283.25
3003,1629406411108,283.25
3004,1629406411309,283.0
3005,1629406411510,283.25
3006,1629406411710,282.75
3007,1629406411911,282.25
3008,1629406412112,283.0
3009,1629406412313,283.0
3010,1629406412513,283.0
3011,1629406412716,283.0
3012,1629406412914,282.5
3013,1629406413116,283.0
3014,1629406413316,282.75
3015,1629406413517,283.0
3016,1629406413717,282.75
3017,1629406413918,283.25
3018,1629406414118,283.0
3019,1629406414321,282.75
3020,1629406414520,282.5
3021,1629406414721,283.0
3022,1629406414921,283.0
3023,1629406415123,283.0
3024,1629406415325,283.0
3025,1629406415523,283.0
3026,1629406415724,283.0
3027,1629406415925,283.0
3028,1629406416126,283.0
3029,1629406416326,283.0
3030,1629406416526,283.0
3031,1629406416729,282.75
3032,1629406416929,283.0
3033,1629406417130,282.75
3034,1629406417330,282.75
3035,1629406417532,282.5
3036,1629406417732,282.5
3037,1629406417932,283.0
3038,1629406418132,282.75
3039,1629406418335,283.0
3040,1629406418534,283.0
3041,1629406418736,283.0
3042,1629406418935,283.0
3043,1629406419138,283.25
3044,1629406419337,283.0
3045,1629406419539,283.0
3046,1629406419739,283.0
3047,1629406419942,282.75
3048,1629406420141,283.0
3049,1629406420341,283.0
3050,1629406420543,283.0
3051,1629406420743,283.0
3052,1629406420943,282.5
3053,1629406421143,283.0
3054,1629406421344,282.75
3055,1629406421546,282.75
3056,1629406421748,283.0
3057,1629406421946,283.0
3058,1629406422147,282.75
3059,1629406422349,283.0
3060,1629406422550,283.25
3061,1629406422749,283.0
3062,1629406422950,283.0
3063,1629406423154,283.0
3064,1629406423357,282.75
3065,1629406423557,282.75
3066,1629406423757,282.5
3067,1629406423957,283.0
3068,1629406424160,283.0
3069,1629406424359,283.0
3070,1629406424561,282.25
3071,1629406424760,283.0
3072,1629406424962,282.75
3073,1629406425162,283.0
3074,1629406425362,282.75
3075,1629406425563,283.0
3076,1629406425764,282.5
3077,1629406425967,283.0
3078,1629406426165,283.0
3079,1629406426366,283.0
3080,1629406426568,282.75
3081,1629406426768,282.75
3082,1629406426968,282.75
3083,1629406427170,282.75
3084,1629406427371,282.5
3085,1629406427571,282.75
3086,1629406427771,283.0
3087,1629406427972,283.0
3088,1629406428174,282.75
3089,1629406428373,283.0
3090,1629406428575,283.25
3091,1629406428775,282.75
3092,1629406428977,282.5
3093,1629406429176,283.0
3094,1629406429378,283.0
3095,1629406429579,283.0
3096,1629406429779,283.0
3097,1629406429979,283.0
3098,1629406430181,282.75
3099,1629406430382,283.0
3100,1629406430583,283.0
3101,1629406430782,283.0
3102,1629406430983,283.25
3103,1629406431184,283.0
3104,1629406431385,283.0
3105,1629406431585,283.0
3106,1629406431786,282.75
3107,1629406431988,282.75
3108,1629406432188,283.0
3109,1629406432388,282.75
3110,1629406432588,283.25
3111,1629406432791,283.0
3112,1629406432990,283.0
3113,1629406433191,283.25
3114,1629406433392,283.5
3115,1629406433593,282.5
3116,1629406433794,283.25
3117,1629406433995,283.0
3118,1629406434195,283.0
3119,1629406434396,283.25
3120,1629406434596,282.75
3121,1629406434796,283.25
3122,1629406434998,283.25
3123,1629406435199,283.25
3124,1629406435404,283.0
3125,1629406435603,283.25
3126,1629406435805,283.0
3127,1629406436006,283.0
3128,1629406436207,283.0
3129,1629406436407,283.25
3130,1629406436609,283.25
3131,1629406436808,283.0
3132,1629406437008,283.0
3133,1629406437209,282.5
3134,1629406437410,282.5
3135,1629406437612,283.0
3136,1629406437813,282.75
3137,1629406438013,283.0
3138,1629406438213,283.0
3139,1629406438415,282.75
3140,1629406438614,283.0
3141,1629406438816,283.0
3142,1629406439016,282.5
3143,1629406439216,283.5
3144,1629406439417,283.0
3145,1629406439619,283.0
3146,1629406439820,282.75
3147,1629406440021,283.0
3148,1629406440222,282.5
3149,1629406440420,282.5
3150,1629406440622,282.5
3151,1629406440823,282.5
3152,1629406441023,282.75
3153,1629406441224,282.5
3154,1629406441426,282.75
3155,1629406441626,283.0
3156,1629406441826,282.75
3157,1629406442027,283.0
3158,1629406442229,282.75
3159,1629406442429,283.0
3160,1629406442629,282.75
3161,1629406442829,282.75
3162,1629406443032,282.75
3163,1629406443232,282.75
3164,1629406443432,282.25
3165,1629406443632,282.5
3166,1629406443833,282.75
3167,1629406444035,282.5
3168,1629406444235,283.0
3169,1629406444436,282.5
3170,1629406444637,282.75
3171,1629406444837,282.5
3172,1629406445037,282.5
3173,1629406445238,282.25
3174,1629406445440,282.5
3175,1629406445639,282.5
3176,1629406445840,282.25
3177,1629406446040,282.75
3178,1629406446242,282.5
3179,1629406446442,282.0
3180,1629406446643,282.75
3181,1629406446844,282.25
3182,1629406447047,282.25
3183,1629406447246,282.5
3184,1629406447447,282.25
3185,1629406447651,282.25
3186,1629406447852,282.75
3187,1629406448052,282.5
3188,1629406448252,282.75
3189,1629406448454,281.75
3190,1629406448654,282.5
3191,1629406448857,282.5
3192,1629406449056,282.0
3193,1629406449258,282.5
3194,1629406449457,282.25
3195,1629406449658,282.75
3196,1629406449858,282.75
3197,1629406450061,282.0
3198,1629406450262,283.0
3199,1629406450461,283.0
3200,1629406450662,282.25
3201,1629406450862,282.75
3202,1629406451064,282.75
3203,1629406451263,282.25
3204,1629406451465,282.25
3205,1629406451666,282.5
3206,1629406451866,282.5
3207,1629406452066,282.75
3208,1629406452267,282.75
3209,1629406452469,282.5
3210,1629406452669,282.75
3211,1629406452869,283.0
3212,1629406453071,282.75
3213,1629406453273,282.75
3214,1629406453473,282.5
3215,1629406453673,282.5
3216,1629406453873,282.75
3217,1629406454074,282.25
3218,1629406454274,282.5
3219,1629406454475,282.0
3220,1629406454676,282.25
3221,1629406454878,282.5
3222,1629406455077,282.25
3223,1629406455278,282.0
3224,1629406455478,282.5
3225,1629406455680,282.5
3226,1629406455881,282.25
3227,1629406456081,282.25
3228,1629406456281,282.5
3229,1629406456484,282.25
3230,1629406456685,282.25
3231,1629406456885,282.5
3232,1629406457085,282.5
3233,1629406457286,282.5
3234,1629406457487,282.25
3235,1629406457686,282.25
3236,1629406457888,282.0
3237,1629406458088,282.75
3238,1629406458290,282.5
3239,1629406458489,282.5
3240,1629406458691,282.75
3241,1629406458891,282.5
3242,1629406459092,282.75
3243,1629406459294,282.0
3244,1629406459494,282.75
3245,1629406459694,282.5
3246,1629406459896,283.0
3247,1629406460096,283.0
3248,1629406460298,282.5
3249,1629406460497,282.25
3250,1629406460701,282.75
3251,1629406460902,282.5
3252,1629406461103,282.5
3253,1629406461305,282.75
3254,1629406461505,282.75
3255,1629406461706,282.25
3256,1629406461907,282.5
3257,1629406462107,282.5
3258,1629406462307,282.5
3259,1629406462507,282.25
3260,1629406462710,282.5
3261,1629406462910,282.0
3262,1629406463110,282.75
3263,1629406463312,282.5
3264,1629406463512,282.5
3265,1629406463714,282.25
3266,1629406463914,282.5
3267,1629406464113,282.75
3268,1629406464316,282.5
3269,1629406464516,282.75
3270,1629406464717,282.75
3271,1629406464917,282.5
3272,1629406465119,282.75
3273,1629406465319,282.75
3274,1629406465519,282.75
3275,1629406465720,282.75
3276,1629406465920,282.25
3277,1629406466121,282.5
3278,1629406466321,282.75
3279,1629406466522,283.25
3280,1629406466723,282.75
3281,1629406466924,282.75
3282,1629406467124,282.75
3283,1629406467327,282.75
3284,1629406467526,282.75
3285,1629406467727,282.5
3286,1629406467927,283.0
3287,1629406468128,282.5
3288,1629406468330,282.75
3289,1629406468530,282.75
3290,1629406468731,283.0
3291,1629406468931,282.75
3292,1629406469134,282.5
3293,1629406469334,283.0
3294,1629406469535,282.0
3295,1629406469734,282.75
3296,1629406469934,282.5
3297,1629406470135,283.0
3298,1629406470336,282.5
3299,1629406470538,282.5
3300,1629406470738,282.5
3301,1629406470940,282.5
3302,1629406471139,282.5
3303,1629406471340,282.5
3304,1629406471541,283.0
3305,1629406471741,282.75
3306,1629406471943,282.75
3307,1629406472143,283.0
3308,1629406472343,283.0
3309,1629406472546,283.25
3310,1629406472745,282.75
3311,1629406472951,282.75
3312,1629406473152,283.25
3313,1629406473352,283.0
3314,1629406473552,283.25
3315,1629406473752,282.75
3316,1629406473954,283.25
3317,1629406474154,283.25
3318,1629406474356,283.25
3319,1629406474555,282.75
3320,1629406474756,283.0
3321,1629406474957,283.25
3322,1629406475159,282.75
3323,1629406475359,283.0
3324,1629406475558,283.0
3325,1629406475760,282.5
3326,1629406475960,283.25
3327,1629406476162,283.5
3328,1629406476361,283.5
3329,1629406476563,283.25
3330,1629406476764,283.25
3331,1629406476964,282.75
3332,1629406477165,282.75
3333,1629406477367,283.25
3334,1629406477566,283.25
3335,1629406477768,283.25
3336,1629406477967,283.25
3337,1629406478170,283.5
3338,1629406478369,283.5
3339,1629406478570,283.5
3340,1629406478771,283.0
3341,1629406478971,283.5
3342,1629406479173,283.75
3343,1629406479374,283.5
3344,1629406479574,283.5
3345,1629406479775,282.75
3346,1629406479975,283.25
3347,1629406480176,283.25
3348,1629406480377,283.25
3349,1629406480577,283.5
3350,1629406480778,283.5
3351,1629406480978,283.5
3352,1629406481179,283.5
3353,1629406481380,283.75
3354,1629406481581,283.25
3355,1629406481782,283.25
3356,1629406481982,283.75
3357,1629406482184,283.5
3358,1629406482384,282.75
3359,1629406482585,283.5
3360,1629406482784,283.25
3361,1629406482986,283.25
3362,1629406483187,283.25
3363,1629406483388,283.25
3364,1629406483588,283.25
3365,1629406483788,283.5
3366,1629406483991,283.5
3367,1629406484190,283.75
3368,1629406484390,283.5
3369,1629406484591,283.5
3370,1629406484792,283.75
3371,1629406484997,283.75
3372,1629406485199,283.5
3373,1629406485398,283.5
3374,1629406485599,284.0
3375,1629406485801,283.5
3376,1629406486000,283.0
3377,1629406486202,283.5
3378,1629406486403,282.75
3379,1629406486603,283.75
3380,1629406486804,283.25
3381,1629406487004,283.5
3382,1629406487206,283.0
3383,1629406487406,283.25
3384,1629406487606,283.25
3385,1629406487807,283.75
3386,1629406488009,283.75
3387,1629406488208,283.75
3388,1629406488410,284.0
3389,1629406488610,283.75
3390,1629406488811,283.25
3391,1629406489012,283.25
3392,1629406489213,283.75
3393,1629406489414,283.75
3394,1629406489613,283.25
3395,1629406489815,283.25
3396,1629406490014,283.75
3397,1629406490216,283.25
3398,1629406490418,283.75
3399,1629406490617,283.75
3400,1629406490818,283.75
3401,1629406491019,283.75
3402,1629406491219,284.0
3403,1629406491421,283.75
3404,1629406491620,284.25
3405,1629406491822,283.75
3406,1629406492022,284.0
3407,1629406492223,283.75
3408,1629406492424,283.75
3409,1629406492625,283.75
3410,1629406492827,283.75
3411,1629406493027,284.0
3412,1629406493226,283.75
3413,1629406493426,283.25
3414,1629406493628,283.75
3415,1629406493830,283.75
3416,1629406494029,283.75
3417,1629406494230,283.5
3418,1629406494431,283.5
3419,1629406494632,283.75
3420,1629406494833,283.5
3421,1629406495033,284.0
3422,1629406495235,283.25
3423,1629406495434,283.5
3424,1629406495635,283.25
3425,1629406495836,282.75
3426,1629406496038,282.5
3427,1629406496238,283.25
3428,1629406496438,283.0
3429,1629406496642,283.25
3430,1629406496844,283.0
3431,1629406497044,282.25
3432,1629406497245,282.75
3433,1629406497447,282.5
3434,1629406497647,282.0
3435,1629406497848,282.0
3436,1629406498047,281.75
3437,1629406498249,282.5
3438,1629406498450,282.25
3439,1629406498651,282.0
3440,1629406498851,282.0
3441,1629406499054,281.5
3442,1629406499252,281.75
3443,1629406499453,281.25
3444,1629406499653,281.25
3445,1629406499855,281.25
3446,1629406500057,280.75
3447,1629406500255,280.75
3448,1629406500457,281.25
3449,1629406500657,280.75
3450,1629406500858,280.75
3451,1629406501058,281.0
3452,1629406501259,280.75
3453,1629406501461,280.75
3454,1629406501663,280.5
3455,1629406501862,280.25
3456,1629406502063,279.75
3457,1629406502263,279.75
3458,1629406502464,279.5
3459,1629406502664,279.5
3460,1629406502865,279.25
3461,1629406503067,278.75
3462,1629406503266,279.0
3463,1629406503468,278.75
3464,1629406503667,278.5
3465,1629406503870,278.75
3466,1629406504070,278.0
3467,1629406504270,278.25
3468,1629406504471,277.75
3469,1629406504673,277.5
3470,1629406504872,277.5
3471,1629406505073,277.0
3472,1629406505273,277.0
3473,1629406505475,277.0
3474,1629406505675,277.0
3475,1629406505875,276.5
3476,1629406506077,276.0
3477,1629406506277,276.25
3478,1629406506478,275.5
3479,1629406506679,275.25
3480,1629406506880,275.25
3481,1629406507081,275.25
3482,1629406507282,274.75
3483,1629406507483,274.25
3484,1629406507684,274.75
3485,1629406507884,274.5
3486,1629406508084,274.0
3487,1629406508284,274.0
3488,1629406508486,273.75
3489,1629406508687,273.25
3490,1629406508891,273.25
3491,1629406509092,273.0
3492,1629406509293,272.5
3493,1629406509494,272.75
3494,1629406509694,272.75
3495,1629406509895,272.5
3496,1629406510096,272.25
3497,1629406510297,272.0
3498,1629406510496,271.75
3499,1629406510697,271.25
3500,1629406510898,271.0
3501,1629406511098,271.0
3502,1629406511299,271.0
3503,1629406511500,270.5
3504,1629406511701,270.75
3505,1629406511902,270.25
3506,1629406512102,270.5
3507,1629406512303,269.75
3508,1629406512506,270.0
3509,1629406512705,269.25
3510,1629406512906,269.5
3511,1629406513106,269.0
3512,1629406513307,269.0
3513,1629406513508,269.0
3514,1629406513709,268.75
3515,1629406513908,267.5
3516,1629406514112,268.25
3517,1629406514311,267.5
3518,1629406514511,268.0
3519,1629406514711,267.5
3520,1629406514913,267.25
3521,1629406515113,267.25
3522,1629406515314,267.25
3523,1629406515515,266.75
3524,1629406515718,266.0
3525,1629406515917,266.0
3526,1629406516116,266.25
3527,1629406516319,266.25
3528,1629406516517,265.25
3529,1629406516720,265.0
3530,1629406516920,264.75
3531,1629406517120,264.75
3532,1629406517323,264.5
3533,1629406517522,264.5
3534,1629406517723,264.25
3535,1629406517923,264.5
3536,1629406518124,264.0
3537,1629406518326,264.0
3538,1629406518526,263.75
3539,1629406518727,263.5
3540,1629406518926,263.0
3541,1629406519127,263.0
3542,1629406519328,262.75
3543,1629406519528,262.0
3544,1629406519730,261.75
3545,1629406519930,262.0
3546,1629406520132,262.0
3547,1629406520331,261.5
3548,1629406520533,261.5
3549,1629406520734,261.0
3550,1629406520936,261.0
3551,1629406521134,261.0
3552,1629406521340,260.25
3553,1629406521540,260.5
3554,1629406521741,259.75
3555,1629406521941,259.75
3556,1629406522142,259.25
3557,1629406522344,259.5
3558,1629406522544,258.25
3559,1629406522745,258.75
3560,1629406522945,258.25
3561,1629406523146,258.0
3562,1629406523347,258.0
3563,1629406523547,257.75
3564,1629406523747,257.5
3565,1629406523949,257.0
3566,1629406524150,257.25
3567,1629406524351,257.0
3568,1629406524551,256.25
3569,1629406524752,256.25
3570,1629406524954,256.0
3571,1629406525154,256.25
3572,1629406525353,256.0
3573,1629406525556,255.5
3574,1629406525755,255.25
3575,1629406525957,255.25
3576,1629406526156,254.5
3577,1629406526358,254.75
3578,1629406526558,254.5
3579,1629406526759,254.25
3580,1629406526960,254.0
3581,1629406527160,254.0
3582,1629406527362,253.5
3583,1629406527562,253.5
3584,1629406527764,253.25
3585,1629406527962,253.25
3586,1629406528164,253.0
3587,1629406528365,252.5
3588,1629406528565,252.25
3589,1629406528766,251.75
3590,1629406528968,251.75
3591,1629406529167,251.75
3592,1629406529368,251.0
3593,1629406529568,251.5
3594,1629406529770,250.75
3595,1629406529970,251.0
3596,1629406530171,250.75
3597,1629406530371,250.0
3598,1629406530572,250.25
3599,1629406530773,250.0
3600,1629406530973,249.5
3601,1629406531176,249.5
3602,1629406531376,249.25
3603,1629406531576,249.0
3604,1629406531778,248.5
3605,1629406531979,248.5
3606,1629406532179,248.25
3607,1629406532379,248.25
3608,1629406532579,248.0
3609,1629406532781,246.75
3610,1629406532986,247.0
3611,1629406533186,246.25
